path,label,prob_fake,hard_type,hard_weight,source
data_image_train\Fake\FF_fake_Deepfakes_631_551_f4.jpg,1,0.3186589479446411,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_669_682_f3.jpg,1,0.31886646151542664,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_860_905_f4.jpg,1,0.31991150975227356,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_242_182_f2.jpg,1,0.31996414065361023,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_214_255_f0.jpg,1,0.3209587335586548,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_562_626_f2.jpg,1,0.32123279571533203,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_664_668_f3.jpg,1,0.321307897567749,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_305_513_f0.jpg,1,0.323141872882843,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_682_669_f3.jpg,1,0.32394692301750183,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_240_290_f1.jpg,1,0.3239998519420624,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_905_860_f2.jpg,1,0.3249385952949524,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_071_054_f3.jpg,1,0.32496377825737,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_174_964_f1.jpg,1,0.32524973154067993,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_547_574_f3.jpg,1,0.32565054297447205,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_058_039_f1.jpg,1,0.32573962211608887,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_756_503_f3.jpg,1,0.32580819725990295,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_658_627_f1.jpg,1,0.32591578364372253,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_903_792_f0.jpg,1,0.32624551653862,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_160_928_f1.jpg,1,0.32703953981399536,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_905_860_f3.jpg,1,0.3270728886127472,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_104_126_f1.jpg,1,0.327131062746048,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_659_749_f3.jpg,1,0.3277508616447449,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_923_023_f4.jpg,1,0.32839956879615784,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_897_969_f3.jpg,1,0.3284088671207428,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_404_429_f1.jpg,1,0.3284716308116913,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_279_298_f3.jpg,1,0.3287242650985718,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_943_942_f1.jpg,1,0.3287973999977112,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_038_125_f2.jpg,1,0.3309052288532257,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_166_167_f3.jpg,1,0.33177119493484497,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_160_928_f1.jpg,1,0.33333271741867065,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_884_968_f0.jpg,1,0.33550921082496643,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_493_538_f2.jpg,1,0.33598822355270386,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_615_687_f3.jpg,1,0.336645245552063,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_472_511_f3.jpg,1,0.33715662360191345,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_174_964_f4.jpg,1,0.3379094898700714,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_492_325_f1.jpg,1,0.3389250636100769,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_547_574_f2.jpg,1,0.3391246497631073,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_135_880_f0.jpg,1,0.3401448130607605,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_824_419_f3.jpg,1,0.3423052728176117,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_066_062_f0.jpg,1,0.34308668971061707,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_021_312_f2.jpg,1,0.3435578942298889,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_008_990_f4.jpg,1,0.34356269240379333,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_058_039_f3.jpg,1,0.34396010637283325,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_456_435_f2.jpg,1,0.3449687659740448,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_664_668_f0.jpg,1,0.3458191156387329,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_493_538_f3.jpg,1,0.34634971618652344,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_066_062_f1.jpg,1,0.3487708270549774,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_844_797_f2.jpg,1,0.3489530682563782,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_547_574_f1.jpg,1,0.34919360280036926,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_943_942_f4.jpg,1,0.349629282951355,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_305_513_f0.jpg,1,0.35009610652923584,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_524_580_f4.jpg,1,0.35101574659347534,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_679_665_f3.jpg,1,0.35280296206474304,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_586_223_f0.jpg,1,0.35447800159454346,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_442_195_f3.jpg,1,0.35616642236709595,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_472_511_f1.jpg,1,0.35688313841819763,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_158_379_f2.jpg,1,0.35766708850860596,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_752_751_f0.jpg,1,0.3577097952365875,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_764_850_f0.jpg,1,0.35813385248184204,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_495_512_f1.jpg,1,0.3584594428539276,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_227_169_f1.jpg,1,0.35849350690841675,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_736_785_f0.jpg,1,0.35902202129364014,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_862_047_f4.jpg,1,0.3594798147678375,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_124_085_f0.jpg,1,0.36035776138305664,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_233_995_f1.jpg,1,0.360374391078949,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_609_596_f2.jpg,1,0.3611873388290405,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_669_682_f2.jpg,1,0.36121970415115356,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_058_039_f1.jpg,1,0.36125755310058594,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_178_598_f3.jpg,1,0.36328139901161194,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_857_909_f0.jpg,1,0.36461225152015686,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_392_339_f0.jpg,1,0.36572691798210144,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_348_202_f2.jpg,1,0.366198867559433,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_492_325_f3.jpg,1,0.36659228801727295,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_736_785_f0.jpg,1,0.36722368001937866,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_943_942_f2.jpg,1,0.36744424700737,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_657_644_f1.jpg,1,0.3676742911338806,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_019_018_f0.jpg,1,0.3727043867111206,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_512_495_f1.jpg,1,0.37295466661453247,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_376_381_f3.jpg,1,0.37374433875083923,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_376_381_f1.jpg,1,0.37425675988197327,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_348_202_f0.jpg,1,0.37452432513237,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_234_187_f2.jpg,1,0.37538373470306396,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_659_749_f2.jpg,1,0.3754670321941376,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_872_873_f3.jpg,1,0.3760462701320648,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_367_371_f1.jpg,1,0.37632936239242554,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_498_433_f2.jpg,1,0.37696072459220886,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_660_634_f2.jpg,1,0.37706997990608215,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_160_928_f2.jpg,1,0.3773871660232544,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_495_512_f2.jpg,1,0.3793553411960602,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_752_751_f3.jpg,1,0.37974658608436584,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_134_192_f3.jpg,1,0.3800252676010132,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_371_367_f4.jpg,1,0.38110461831092834,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_929_962_f1.jpg,1,0.3811837434768677,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_178_598_f0.jpg,1,0.38164567947387695,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_060_088_f1.jpg,1,0.38184982538223267,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_824_419_f1.jpg,1,0.3819127380847931,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_010_005_f3.jpg,1,0.38216811418533325,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_896_128_f0.jpg,1,0.3824664354324341,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_216_164_f4.jpg,1,0.3826914131641388,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_492_325_f1.jpg,1,0.3839965760707855,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_124_085_f2.jpg,1,0.3844144642353058,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_038_125_f1.jpg,1,0.3851875960826874,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_178_598_f3.jpg,1,0.38528817892074585,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_615_687_f0.jpg,1,0.38529065251350403,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_004_982_f3.jpg,1,0.3854747712612152,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_896_128_f0.jpg,1,0.3856635093688965,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_911_910_f1.jpg,1,0.3860463500022888,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_844_797_f2.jpg,1,0.3870246708393097,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_834_852_f0.jpg,1,0.3876259922981262,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_421_423_f0.jpg,1,0.38856494426727295,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_997_040_f0.jpg,1,0.3891157805919647,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_943_942_f0.jpg,1,0.38921934366226196,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_704_723_f0.jpg,1,0.38927966356277466,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_281_474_f4.jpg,1,0.3894396424293518,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_943_942_f3.jpg,1,0.39124423265457153,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_160_928_f4.jpg,1,0.39193132519721985,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_160_928_f2.jpg,1,0.39193791151046753,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_762_832_f2.jpg,1,0.3920325040817261,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_157_245_f2.jpg,1,0.39216238260269165,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_929_962_f3.jpg,1,0.39329761266708374,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_679_665_f1.jpg,1,0.3938562870025635,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_606_567_f4.jpg,1,0.39451727271080017,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_227_169_f3.jpg,1,0.3959551453590393,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_615_687_f2.jpg,1,0.3959689140319824,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_690_689_f0.jpg,1,0.3960523307323456,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_817_827_f0.jpg,1,0.39654791355133057,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_212_179_f0.jpg,1,0.39699169993400574,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_379_158_f3.jpg,1,0.39733755588531494,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_240_290_f0.jpg,1,0.39740920066833496,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_545_553_f1.jpg,1,0.3976132869720459,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_586_223_f3.jpg,1,0.3981609642505646,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_429_404_f0.jpg,1,0.3989317715167999,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_905_860_f0.jpg,1,0.39964357018470764,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_311_387_f1.jpg,1,0.40004733204841614,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_166_167_f2.jpg,1,0.4002229869365692,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_038_125_f3.jpg,1,0.400249183177948,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_174_964_f0.jpg,1,0.40029096603393555,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_457_398_f2.jpg,1,0.4008784592151642,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_740_796_f0.jpg,1,0.40111562609672546,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_833_826_f3.jpg,1,0.40119290351867676,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_655_444_f0.jpg,1,0.40245601534843445,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_956_958_f0.jpg,1,0.40472036600112915,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_279_298_f0.jpg,1,0.40474963188171387,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_437_360_f0.jpg,1,0.4049436151981354,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_158_379_f1.jpg,1,0.40567097067832947,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_807_273_f1.jpg,1,0.4058966636657715,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_736_785_f4.jpg,1,0.4066230356693268,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_669_682_f4.jpg,1,0.4070618152618408,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_495_512_f1.jpg,1,0.40737882256507874,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_345_259_f3.jpg,1,0.4076158106327057,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_457_398_f4.jpg,1,0.40791353583335876,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_962_929_f4.jpg,1,0.40791741013526917,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_852_834_f2.jpg,1,0.40996575355529785,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_457_398_f4.jpg,1,0.4103587567806244,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_509_525_f0.jpg,1,0.4108862280845642,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_484_415_f1.jpg,1,0.410915732383728,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_762_832_f3.jpg,1,0.41152921319007874,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_113_983_f1.jpg,1,0.4128880202770233,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_185_276_f2.jpg,1,0.41324347257614136,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_367_371_f3.jpg,1,0.41336706280708313,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_327_329_f4.jpg,1,0.4138639569282532,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_580_524_f0.jpg,1,0.41436922550201416,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_214_255_f3.jpg,1,0.4146457314491272,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_218_239_f0.jpg,1,0.41482779383659363,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_337_522_f3.jpg,1,0.41524621844291687,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_023_923_f4.jpg,1,0.41582950949668884,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_955_078_f0.jpg,1,0.4159437119960785,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_240_290_f1.jpg,1,0.4160534739494324,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_359_317_f0.jpg,1,0.41651883721351624,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_664_668_f1.jpg,1,0.416743665933609,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_302_323_f3.jpg,1,0.41709375381469727,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_478_506_f3.jpg,1,0.4182601869106293,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_302_323_f1.jpg,1,0.41860198974609375,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_281_474_f1.jpg,1,0.4187225103378296,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_664_668_f2.jpg,1,0.420345664024353,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_770_791_f0.jpg,1,0.4206016957759857,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_763_930_f0.jpg,1,0.42078542709350586,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_348_202_f4.jpg,1,0.4209471642971039,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_650_625_f0.jpg,1,0.42111918330192566,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_905_860_f1.jpg,1,0.421537846326828,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_031_163_f1.jpg,1,0.4216320812702179,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_128_896_f1.jpg,1,0.4235249161720276,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_679_665_f4.jpg,1,0.4237902760505676,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Deepfakes_405_393_f0.jpg,1,0.4240224361419678,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceShifter_268_269_f3.jpg,1,0.4242963194847107,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_198_106_f1.jpg,1,0.4245412051677704,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_910_911_f3.jpg,1,0.4249074459075928,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_995_233_f0.jpg,1,0.4252338111400604,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_Face2Face_837_890_f4.jpg,1,0.42601627111434937,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_FaceSwap_066_062_f0.jpg,1,0.42692893743515015,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_526_436_f1.jpg,1,0.4272453188896179,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_702_612_f1.jpg,1,0.42805546522140503,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_829_808_f4.jpg,1,0.4282948970794678,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_911_910_f2.jpg,1,0.42854222655296326,hard_fake_false_negative_risk,2.5,FaceForensics++
data_image_train\Fake\FF_fake_NeuralTextures_249_280_f3.jpg,1,0.4295383095741272,hard_fake_false_negative_risk,2.5,FaceForensics++
